"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"07/03/2022","AQS","490130002","3","13","ug/m3 SC","12","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"07/04/2022","AQS","490130002","3","25","ug/m3 SC","23","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"07/05/2022","AQS","490130002","3","19","ug/m3 SC","18","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"07/06/2022","AQS","490130002","3","11","ug/m3 SC","10","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"07/07/2022","AQS","490130002","3","16","ug/m3 SC","15","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"07/08/2022","AQS","490130002","3","16","ug/m3 SC","15","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"07/09/2022","AQS","490130002","3","25","ug/m3 SC","23","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"07/10/2022","AQS","490130002","3","31","ug/m3 SC","29","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"07/11/2022","AQS","490130002","3","24","ug/m3 SC","22","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"07/12/2022","AQS","490130002","3","26","ug/m3 SC","24","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"07/13/2022","AQS","490130002","3","21","ug/m3 SC","19","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"07/14/2022","AQS","490130002","3","13","ug/m3 SC","12","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"07/15/2022","AQS","490130002","3","10","ug/m3 SC","9","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"07/16/2022","AQS","490130002","3","13","ug/m3 SC","12","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"07/17/2022","AQS","490130002","3","23","ug/m3 SC","21","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"07/18/2022","AQS","490130002","3","25","ug/m3 SC","23","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"07/19/2022","AQS","490130002","3","19","ug/m3 SC","18","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"07/20/2022","AQS","490130002","3","19","ug/m3 SC","18","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"07/21/2022","AQS","490130002","3","21","ug/m3 SC","19","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"07/22/2022","AQS","490130002","3","23","ug/m3 SC","21","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"07/23/2022","AQS","490130002","3","21","ug/m3 SC","19","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"07/24/2022","AQS","490130002","3","19","ug/m3 SC","18","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"07/25/2022","AQS","490130002","3","18","ug/m3 SC","17","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"07/26/2022","AQS","490130002","3","22","ug/m3 SC","20","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"07/27/2022","AQS","490130002","3","24","ug/m3 SC","22","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"07/28/2022","AQS","490130002","3","17","ug/m3 SC","16","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"07/29/2022","AQS","490130002","3","12","ug/m3 SC","11","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"07/30/2022","AQS","490130002","3","13","ug/m3 SC","12","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"07/31/2022","AQS","490130002","3","16","ug/m3 SC","15","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"08/01/2022","AQS","490130002","3","18","ug/m3 SC","17","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"08/02/2022","AQS","490130002","3","14","ug/m3 SC","13","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"08/03/2022","AQS","490130002","3","25","ug/m3 SC","23","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"08/04/2022","AQS","490130002","3","19","ug/m3 SC","18","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"08/05/2022","AQS","490130002","3","19","ug/m3 SC","18","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"08/06/2022","AQS","490130002","3","11","ug/m3 SC","10","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"08/07/2022","AQS","490130002","3","10","ug/m3 SC","9","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"08/08/2022","AQS","490130002","3","16","ug/m3 SC","15","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"08/09/2022","AQS","490130002","3","23","ug/m3 SC","21","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"08/10/2022","AQS","490130002","3","24","ug/m3 SC","22","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"08/11/2022","AQS","490130002","3","14","ug/m3 SC","13","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"08/12/2022","AQS","490130002","3","9","ug/m3 SC","8","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"08/13/2022","AQS","490130002","3","9","ug/m3 SC","8","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"08/14/2022","AQS","490130002","3","8","ug/m3 SC","7","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"08/15/2022","AQS","490130002","3","8","ug/m3 SC","7","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"08/16/2022","AQS","490130002","3","9","ug/m3 SC","8","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"08/17/2022","AQS","490130002","3","15","ug/m3 SC","14","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"08/18/2022","AQS","490130002","3","20","ug/m3 SC","19","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"08/19/2022","AQS","490130002","3","17","ug/m3 SC","16","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"08/20/2022","AQS","490130002","3","12","ug/m3 SC","11","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"08/21/2022","AQS","490130002","3","8","ug/m3 SC","7","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"08/22/2022","AQS","490130002","3","12","ug/m3 SC","11","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"08/23/2022","AQS","490130002","3","17","ug/m3 SC","16","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"08/24/2022","AQS","490130002","3","19","ug/m3 SC","18","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"08/25/2022","AQS","490130002","3","16","ug/m3 SC","15","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"08/26/2022","AQS","490130002","3","15","ug/m3 SC","14","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"08/27/2022","AQS","490130002","3","15","ug/m3 SC","14","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"08/28/2022","AQS","490130002","3","17","ug/m3 SC","16","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"08/29/2022","AQS","490130002","3","17","ug/m3 SC","16","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"08/30/2022","AQS","490130002","3","20","ug/m3 SC","19","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"08/31/2022","AQS","490130002","3","21","ug/m3 SC","19","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"09/01/2022","AQS","490130002","3","19","ug/m3 SC","18","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"09/02/2022","AQS","490130002","3","24","ug/m3 SC","22","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"09/03/2022","AQS","490130002","3","22","ug/m3 SC","20","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"09/04/2022","AQS","490130002","3","22","ug/m3 SC","20","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"09/05/2022","AQS","490130002","3","25","ug/m3 SC","23","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"09/06/2022","AQS","490130002","3","30","ug/m3 SC","28","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"09/09/2022","AQS","490130002","3","39","ug/m3 SC","36","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"09/10/2022","AQS","490130002","3","37","ug/m3 SC","34","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"09/11/2022","AQS","490130002","3","31","ug/m3 SC","29","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"09/12/2022","AQS","490130002","3","34","ug/m3 SC","31","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"09/13/2022","AQS","490130002","3","21","ug/m3 SC","19","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"09/14/2022","AQS","490130002","3","7","ug/m3 SC","6","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"09/15/2022","AQS","490130002","3","10","ug/m3 SC","9","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"09/16/2022","AQS","490130002","3","7","ug/m3 SC","6","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"09/17/2022","AQS","490130002","3","8","ug/m3 SC","7","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"09/18/2022","AQS","490130002","3","7","ug/m3 SC","6","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"09/19/2022","AQS","490130002","3","10","ug/m3 SC","9","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"09/20/2022","AQS","490130002","3","11","ug/m3 SC","10","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"09/21/2022","AQS","490130002","3","6","ug/m3 SC","6","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"09/22/2022","AQS","490130002","3","6","ug/m3 SC","6","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"09/23/2022","AQS","490130002","3","9","ug/m3 SC","8","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"09/24/2022","AQS","490130002","3","9","ug/m3 SC","8","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"09/25/2022","AQS","490130002","3","9","ug/m3 SC","8","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"09/26/2022","AQS","490130002","3","13","ug/m3 SC","12","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"09/28/2022","AQS","490130002","3","19","ug/m3 SC","18","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"09/29/2022","AQS","490130002","3","8","ug/m3 SC","7","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"09/30/2022","AQS","490130002","3","6","ug/m3 SC","6","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"10/01/2022","AQS","490130002","3","5","ug/m3 SC","5","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"10/02/2022","AQS","490130002","3","7","ug/m3 SC","6","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"10/03/2022","AQS","490130002","3","8","ug/m3 SC","7","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"10/04/2022","AQS","490130002","3","8","ug/m3 SC","7","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"10/05/2022","AQS","490130002","3","7","ug/m3 SC","6","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"10/06/2022","AQS","490130002","3","10","ug/m3 SC","9","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"10/07/2022","AQS","490130002","3","13","ug/m3 SC","12","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"10/08/2022","AQS","490130002","3","14","ug/m3 SC","13","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"10/09/2022","AQS","490130002","3","13","ug/m3 SC","12","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"10/10/2022","AQS","490130002","3","17","ug/m3 SC","16","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"10/11/2022","AQS","490130002","3","79","ug/m3 SC","63","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"10/12/2022","AQS","490130002","3","19","ug/m3 SC","18","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"10/13/2022","AQS","490130002","3","17","ug/m3 SC","16","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"10/14/2022","AQS","490130002","3","19","ug/m3 SC","18","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"10/15/2022","AQS","490130002","3","16","ug/m3 SC","15","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"10/16/2022","AQS","490130002","3","11","ug/m3 SC","10","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"10/17/2022","AQS","490130002","3","15","ug/m3 SC","14","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"10/18/2022","AQS","490130002","3","15","ug/m3 SC","14","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"10/19/2022","AQS","490130002","3","15","ug/m3 SC","14","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"10/20/2022","AQS","490130002","3","19","ug/m3 SC","18","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"10/21/2022","AQS","490130002","3","25","ug/m3 SC","23","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"10/22/2022","AQS","490130002","3","13","ug/m3 SC","12","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"10/23/2022","AQS","490130002","3","0","ug/m3 SC","0","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"10/24/2022","AQS","490130002","3","8","ug/m3 SC","7","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"10/25/2022","AQS","490130002","3","9","ug/m3 SC","8","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"10/26/2022","AQS","490130002","3","8","ug/m3 SC","7","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"10/27/2022","AQS","490130002","3","4","ug/m3 SC","4","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"10/28/2022","AQS","490130002","3","6","ug/m3 SC","6","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"10/29/2022","AQS","490130002","3","5","ug/m3 SC","5","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"10/30/2022","AQS","490130002","3","5","ug/m3 SC","5","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"10/31/2022","AQS","490130002","3","36","ug/m3 SC","33","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"11/01/2022","AQS","490130002","3","43","ug/m3 SC","40","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"11/10/2022","AQS","490130002","3","4","ug/m3 SC","4","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"11/11/2022","AQS","490130002","3","6","ug/m3 SC","6","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"11/12/2022","AQS","490130002","3","8","ug/m3 SC","7","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"11/13/2022","AQS","490130002","3","9","ug/m3 SC","8","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"11/14/2022","AQS","490130002","3","10","ug/m3 SC","9","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"11/15/2022","AQS","490130002","3","8","ug/m3 SC","7","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"11/16/2022","AQS","490130002","3","8","ug/m3 SC","7","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"11/17/2022","AQS","490130002","3","11","ug/m3 SC","10","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"11/18/2022","AQS","490130002","3","10","ug/m3 SC","9","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"11/19/2022","AQS","490130002","3","10","ug/m3 SC","9","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"11/20/2022","AQS","490130002","3","14","ug/m3 SC","13","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"11/21/2022","AQS","490130002","3","21","ug/m3 SC","19","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"11/22/2022","AQS","490130002","3","25","ug/m3 SC","23","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"11/23/2022","AQS","490130002","3","21","ug/m3 SC","19","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"11/24/2022","AQS","490130002","3","8","ug/m3 SC","7","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"11/25/2022","AQS","490130002","3","13","ug/m3 SC","12","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"11/26/2022","AQS","490130002","3","17","ug/m3 SC","16","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"11/27/2022","AQS","490130002","3","9","ug/m3 SC","8","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"11/28/2022","AQS","490130002","3","13","ug/m3 SC","12","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"11/29/2022","AQS","490130002","3","17","ug/m3 SC","16","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"11/30/2022","AQS","490130002","3","15","ug/m3 SC","14","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"12/01/2022","AQS","490130002","3","23","ug/m3 SC","21","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"12/02/2022","AQS","490130002","3","66","ug/m3 SC","56","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"12/03/2022","AQS","490130002","3","11","ug/m3 SC","10","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"12/04/2022","AQS","490130002","3","15","ug/m3 SC","14","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"12/05/2022","AQS","490130002","3","16","ug/m3 SC","15","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
